station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
STATIC0180,2023-12-13 09:20:00,8,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 09:30:00,8,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 09:40:00,8.2,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 09:50:00,8.4,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 10:00:00,8.5,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 10:10:00,8.7,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 10:20:00,8.8,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 10:30:00,8.9,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 10:40:00,9.1,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 10:50:00,9.1,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 11:00:00,9.1,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 11:10:00,9,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 11:20:00,8.9,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 11:30:00,9,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 11:40:00,9.2,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 11:50:00,8.8,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 12:00:00,8.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 12:10:00,8.8,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 12:20:00,8.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 12:30:00,8.4,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 12:40:00,8.5,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 12:50:00,8.7,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 13:00:00,8.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 13:10:00,8.7,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 13:20:00,8.7,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 13:30:00,8.5,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 13:40:00,8.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 13:50:00,8.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 14:00:00,8.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 14:10:00,8.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 14:20:00,8.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 14:30:00,8.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 14:40:00,8.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 14:50:00,8.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 15:00:00,8.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 15:10:00,8.4,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 15:20:00,8.2,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 15:30:00,8.4,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 15:40:00,8.2,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 15:50:00,7.8,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 16:00:00,7.5,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 16:10:00,7.3,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 16:20:00,7.2,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 16:30:00,7.1,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 16:40:00,7,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 16:50:00,6.8,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 17:00:00,6.6,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 17:10:00,6.6,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 17:20:00,6.6,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 17:30:00,6.8,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 17:40:00,6.7,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 17:50:00,6.6,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 18:00:00,6.7,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 18:10:00,6.7,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 18:20:00,6.6,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 18:30:00,6.6,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 18:40:00,6.6,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 18:50:00,6.6,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 19:00:00,6.5,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 19:10:00,6.4,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 19:20:00,6.4,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 19:30:00,6.4,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 19:40:00,6.5,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 19:50:00,6.4,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 20:00:00,6.5,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 20:10:00,6.5,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 20:20:00,6.5,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 20:30:00,6.5,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 20:40:00,6.4,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 20:50:00,6.5,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 21:00:00,6.5,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 21:10:00,6.6,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 21:20:00,6.4,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 21:30:00,6.4,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 21:40:00,6.4,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 21:50:00,6.2,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 22:00:00,6.2,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 22:10:00,6.1,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 22:20:00,6,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 22:30:00,6,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 22:40:00,5.9,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 22:50:00,5.8,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 23:00:00,5.7,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 23:10:00,5.7,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 23:20:00,5.7,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 23:30:00,5.6,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 23:40:00,5.5,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-13 23:50:00,5.5,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 00:00:00,5.5,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 00:10:00,5.3,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 00:20:00,5.1,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 00:30:00,4.8,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 00:40:00,4.7,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 00:50:00,4.5,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 01:00:00,4.6,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 01:10:00,4.7,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 01:20:00,4.7,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 01:30:00,4.7,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 01:40:00,4.6,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 01:50:00,4.6,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 02:00:00,4.6,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 02:10:00,4.6,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 02:20:00,4.8,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 02:30:00,4.7,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 02:40:00,4.6,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 02:50:00,4.5,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 03:00:00,4.5,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 03:10:00,4.5,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 03:20:00,4.5,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 03:30:00,4.5,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 03:40:00,4.4,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 03:50:00,4.4,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 04:00:00,4.5,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 04:10:00,4.5,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 04:20:00,4.7,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 04:30:00,5,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 04:40:00,5.2,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 04:50:00,5.3,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 05:00:00,5.4,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 05:10:00,5.5,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 05:20:00,5.4,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 05:30:00,5.5,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 05:40:00,5.7,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 05:50:00,5.9,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 06:00:00,6,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 06:10:00,6,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 06:20:00,6,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 06:30:00,6.1,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 06:40:00,6.2,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 06:50:00,6.2,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 07:00:00,6.1,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 07:10:00,6.2,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 07:20:00,6.2,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 07:30:00,6.2,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 07:40:00,6.2,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 07:50:00,6.4,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 08:00:00,6.4,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 08:10:00,6.3,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 08:20:00,6.3,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 08:30:00,6.4,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 08:40:00,6.6,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 08:50:00,6.7,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 09:00:00,6.8,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 09:10:00,6.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 09:20:00,7,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 09:30:00,7,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 09:40:00,7,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 09:50:00,7,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 10:00:00,7.1,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 10:10:00,7.2,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 10:20:00,7.3,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 10:30:00,7.2,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 10:40:00,7.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 10:50:00,7.4,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 11:00:00,7.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 11:10:00,7.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 11:20:00,8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 11:30:00,8.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 11:40:00,8.3,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 11:50:00,8.3,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 12:00:00,8.4,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 12:10:00,8.5,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 12:20:00,8.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 12:30:00,8.8,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 12:40:00,8.9,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-12-14 12:50:00,8.9,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":48.4871,"lon":-2.99431},liveobjects
