station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
STATIC0215,2025-01-26 23:10:00,4.5,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 23:20:00,4.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 23:30:00,4.4,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 23:40:00,4.5,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-26 23:50:00,4.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 00:00:00,4.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 00:10:00,5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 00:20:00,4.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 00:40:00,5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 00:50:00,5.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 01:00:00,5.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 01:20:00,5.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 01:30:00,5.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 01:40:00,5.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 01:50:00,6.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 02:00:00,6.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 02:40:00,6.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 02:50:00,6.7,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 03:00:00,6.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 03:20:00,7.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 03:30:00,7.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 03:40:00,7.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 03:50:00,7.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 04:00:00,7.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 04:10:00,7.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 04:20:00,7.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 04:30:00,7.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 04:40:00,7.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 04:50:00,7.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 05:00:00,7.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 05:10:00,7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 05:20:00,7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 05:30:00,6.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 05:40:00,6.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 05:50:00,6.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 06:00:00,6.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 06:10:00,6.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 06:20:00,6.8,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 06:50:00,7.3,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 07:00:00,7.3,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 07:30:00,7.7,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 07:50:00,8.7,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 08:00:00,9.1,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 08:10:00,9.4,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 08:20:00,9.5,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 08:30:00,9.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 08:40:00,9.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 08:50:00,9.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 09:00:00,9.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 09:10:00,9.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 09:20:00,9.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 09:30:00,9.4,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 09:40:00,9.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 09:50:00,9.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 10:10:00,9.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 10:20:00,9.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 10:30:00,9.7,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 10:50:00,9.8,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 11:00:00,9.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 11:10:00,9.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 11:20:00,9.8,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 11:40:00,10.2,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 11:50:00,10.4,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 12:00:00,10.6,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 12:10:00,11.1,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 12:30:00,11.5,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 12:40:00,11.2,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 12:50:00,11.5,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 13:00:00,11.7,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 13:10:00,11.7,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 13:20:00,11.6,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 13:30:00,11.4,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 13:50:00,11.1,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 14:00:00,11,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 14:10:00,10.8,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 14:20:00,10.8,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 14:30:00,10.7,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 14:40:00,10.6,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 14:50:00,10.3,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 15:00:00,10.2,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 15:10:00,10.1,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 15:20:00,10.3,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 15:30:00,10.4,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 15:40:00,10.5,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 15:50:00,10.8,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 16:10:00,10.7,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 16:30:00,10.6,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 16:40:00,10.3,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 16:50:00,9.8,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 17:00:00,9.3,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 17:10:00,9,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 17:20:00,8.7,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 17:30:00,8.3,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 17:40:00,8.4,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 18:00:00,9.2,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 18:10:00,9.2,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 18:20:00,9.2,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 18:30:00,9.1,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 18:40:00,9,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 19:10:00,8.6,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 19:30:00,8.2,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 19:40:00,7.7,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 19:50:00,7.3,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 20:00:00,6.8,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 20:10:00,6.5,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 20:20:00,6.3,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 20:30:00,6.1,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 20:40:00,5.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 21:00:00,5.6,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 21:10:00,5.3,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 21:20:00,5.1,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 21:30:00,4.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 21:40:00,4.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 21:50:00,4.4,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 22:00:00,4.1,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 22:10:00,4,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 22:20:00,4.1,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 22:30:00,4,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 22:40:00,3.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 22:50:00,3.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 23:00:00,3.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 23:20:00,3.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 23:30:00,3.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 23:40:00,3.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-27 23:50:00,3.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 00:00:00,4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 00:10:00,4.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 00:20:00,4.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 00:30:00,4.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 00:40:00,4.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 00:50:00,4.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 01:00:00,4.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 01:10:00,4.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 01:20:00,4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 01:30:00,3.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 01:40:00,3.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 01:50:00,4.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 02:00:00,4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 02:10:00,4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 02:20:00,4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 02:30:00,4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 02:40:00,4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 02:50:00,3.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 03:00:00,3.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 03:20:00,3.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 03:30:00,3.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 03:40:00,3.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 03:50:00,4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 04:00:00,3.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 04:10:00,3.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 04:20:00,3.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 04:30:00,3.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 04:40:00,3.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 04:50:00,3.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 05:00:00,3.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 05:10:00,3.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 05:30:00,3.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 05:40:00,3.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 05:50:00,3.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 06:00:00,3.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 06:10:00,3.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 06:20:00,3.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 06:30:00,3.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 06:50:00,3.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 07:00:00,3.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 07:10:00,3.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 07:20:00,3.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-28 07:30:00,3.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
